path,filename,label,source,size_bytes,md5,is_exact_duplicate,keep,corrupt,width,height,mode,too_small,zero_bytes
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/085_c957f9b7.jpg,085_c957f9b7.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33221,3be498311685072097c1584c72614fa0,False,True,False,474,528,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/027_f8cd6e70.jpg,027_f8cd6e70.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32116,920f45f387586fbf00eeca6584b8266f,False,True,False,474,588,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/098_f4f39b7c.jpg,098_f4f39b7c.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,26254,4a07435ffe4025d74b0f0312b4ebdb07,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/088_f6c2c5d2.jpg,088_f6c2c5d2.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,31935,b7db34456c47326b5a60332c09e3fa0e,False,True,False,474,473,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/006_eda1948f.jpg,006_eda1948f.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34172,c3939fc321f5e512435e8608c38922ef,False,True,False,474,529,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/062_92c7c5ef.jpg,062_92c7c5ef.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32434,7184718f977df89bafffe788fe91058d,False,True,False,474,568,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/078_d36c2be3.jpg,078_d36c2be3.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29882,d680a69df5431291a3116e64e4e0c5d3,False,True,False,474,531,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/082_4bbff9c3.jpg,082_4bbff9c3.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,4676,2de26fc71746b9e72849d685dd5601ad,False,True,False,160,199,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/026_92cdfd7c.jpg,026_92cdfd7c.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29938,892aee61781ad7767e4fdf3f6ccbb226,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/070_257cc94f.jpg,070_257cc94f.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,39485,0666332220d439a091636d5e872afa59,False,True,False,474,568,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/086_c7665b8f.jpg,086_c7665b8f.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,56928,4d3e7001b0b624393d2234adb9d6868c,False,True,False,474,587,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/033_c27883e5.jpg,033_c27883e5.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,22284,8146832641c6b7f3f5a9808b56f13a02,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/022_6cc0e508.jpg,022_6cc0e508.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,22562,fcc2a8d8c20e643e95033e912e77c9b9,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/100_6cee7c73.jpg,100_6cee7c73.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,42271,560be957b234d55d0765435fee79a7ce,False,True,False,474,533,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/091_930fe784.jpg,091_930fe784.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,48823,a934ed35e4d42d54bee9bef8691200d4,False,True,False,474,545,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/040_a52339de.jpg,040_a52339de.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,30178,5b695d6883deede7f95542292b13d482,False,True,False,474,473,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/094_b043e45c.jpg,094_b043e45c.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,20095,65ddaec40dc9b1c8142a0220b6257aff,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/004_0816d969.jpg,004_0816d969.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,41808,558326d6328e9bba311e53c42eddb0e9,False,True,False,474,560,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/063_c6f8603d.jpg,063_c6f8603d.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34155,d3983c60cb5207f83079c49e79bf7b1c,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/055_30dc3531.jpg,055_30dc3531.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34050,915a6a539df42148386d94147b389084,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/042_043c0405.jpg,042_043c0405.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,41485,67aa5960546e02cc13a58760f8ec6a62,False,True,False,474,564,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/059_089c6dcd.jpg,059_089c6dcd.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,30531,95a44002760d00aa38f5325f6e43d5f3,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/097_51a924c1.jpg,097_51a924c1.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32078,7539d986e05d3d9a9f3b32ced85bd440,False,True,False,474,477,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/090_f67e981f.jpg,090_f67e981f.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33482,b329be6b48823c4bb4beb551f15e409e,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Kate Winslet/095_8ffab61d.jpg,095_8ffab61d.jpg,Kate Winslet,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,24250,8b120f802fcf093ab478e3be27365a33,False,True,False,474,586,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/099_d652e3b6.jpg,099_d652e3b6.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34571,b31d452c0f3deec527cf874b71212b9f,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/007_9656ae64.jpg,007_9656ae64.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32072,dcb34c5bbf01790b7dbea7ad7435fb7f,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/061_4385aa8d.jpg,061_4385aa8d.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,38631,616f5f6b9bb22be9f2971c00f7f87028,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/063_46f560ca.jpg,063_46f560ca.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,66469,4bcaeff7d24d551f4404b5e17b9fae40,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/048_bf9c2b11.jpg,048_bf9c2b11.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,23574,1fa2e63229285526281d37d770dac12e,False,True,False,474,588,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/027_803986e2.jpg,027_803986e2.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,25071,fc00cc710bf6f841e9fc9710f34b7023,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/046_6d5b1ed6.jpg,046_6d5b1ed6.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,20911,e3cdde1f17f3698cdbe92c110d301a88,False,True,False,474,453,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/028_05df393f.jpg,028_05df393f.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,35577,27befde2c31d4d23080c4e47afb712fd,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/006_bbb6978e.jpg,006_bbb6978e.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27465,b7b574ea2adb14cb5e291b55580a469b,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/065_5cb55293.jpg,065_5cb55293.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27721,e60da23004a14608b8c59635926bfb33,False,True,False,474,558,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/066_5d45a68f.jpg,066_5d45a68f.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,30047,44496c4598fbccc9840fd1a4c782b7cf,False,True,False,474,591,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/002_078f6fe5.jpg,002_078f6fe5.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,43663,466eba44b79c40f486897d3aabc17759,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/029_09dcae68.jpg,029_09dcae68.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,21495,abbd67ecfabee753a31db3f11247f357,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/030_df8c8fad.jpg,030_df8c8fad.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29966,08e9f0b3404272ae1b1d0b8f50a2acbe,False,True,False,474,467,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/011_0e0e8b1c.jpg,011_0e0e8b1c.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,28874,e736b4cdac17b9ec83fe104cc526b33c,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/082_ed9a24cc.jpg,082_ed9a24cc.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,25558,b4bb45e5ad4f602411af19f3fab970b0,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/005_37066c18.jpg,005_37066c18.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,31784,56f38fd2ccec2f6ee87475ba65462eb1,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/018_d5d389eb.jpg,018_d5d389eb.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,28699,47394ac77115b7b6bfe065f478eeb962,False,True,False,474,471,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/032_2899cee6.jpg,032_2899cee6.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,17315,da3e41a61d0128db039b227c4b743613,False,True,False,474,395,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/044_988edbe9.jpg,044_988edbe9.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,26166,767cb29fc74847697045fd3ccc33008d,False,True,False,474,403,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/037_17e4f89a.jpg,037_17e4f89a.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,40440,48ae5cf2de60a77710732ac0b5fed772,False,True,False,474,541,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/012_19e90fb6.jpg,012_19e90fb6.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29795,28322f9a41bf740a09106619d212f4b5,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/031_7ad763d7.jpg,031_7ad763d7.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33552,4e866def8c02c3a9f48d569f7e38ff45,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/022_c9c4cb9f.jpg,022_c9c4cb9f.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,23673,3d0b007b103c6461c0a5ef8725df96b8,False,True,False,474,531,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/096_0881f6e7.jpg,096_0881f6e7.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,18663,c2a33ed165721946c975920faca215f4,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/095_8a2dfab4.jpg,095_8a2dfab4.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,33603,d9c79cf660591e90fe6481969d9afd69,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/019_33ab99af.jpg,019_33ab99af.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,49328,4acfd38f1f092af392152e804f62277e,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/043_33815e76.jpg,043_33815e76.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29022,0f55d0ed14bf60e8d59b3183b5913e74,False,True,False,474,453,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/047_dc7e1839.jpg,047_dc7e1839.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,40775,dd862f60affd903855409135108ceb4c,False,True,False,474,421,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/045_810b690c.jpg,045_810b690c.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32124,6ac447b1251a383a6610868a4951d82e,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/041_bcfa1766.jpg,041_bcfa1766.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,32027,9de44479dce14ef216b81074336840f3,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/056_abd6e06b.jpg,056_abd6e06b.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,12777,cb8b96632fb073aca3bd2172fe90674e,False,True,False,264,302,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/075_65ffca63.jpg,075_65ffca63.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27432,ac73a383bb4869cb68c24b738da5c25b,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/033_241ed413.jpg,033_241ed413.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,17071,86f2009e135d40518217e1c738873060,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/090_e959664a.jpg,090_e959664a.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,26068,c7a7a9ff3daca1a8bcabc836a389c963,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/078_44637281.jpg,078_44637281.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,21682,70b9dccf5f5ccde76d51b008ad49893f,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/077_eb907a5f.jpg,077_eb907a5f.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,34125,d7ce93c05c0f0188e88526019507729b,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/058_38b80eed.jpg,058_38b80eed.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,29981,6ba6f09fa4ec69ea23a1785c72e37de2,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/094_664a03cd.jpg,094_664a03cd.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,27508,d82052222f43338d5377866746d716fe,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/084_0d8b77bc.jpg,084_0d8b77bc.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,13092,66e03147b39047cf09bff639a4b35df9,False,True,False,350,320,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/088_d6c5d9f4.jpg,088_d6c5d9f4.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,17120,5b7165c0b9ad23bc9a881b6bfefed76a,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/010_8bd7dba1.jpg,010_8bd7dba1.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,21360,5bebf2627f3286c676f08ffd2fe5a537,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/040_630a0d6a.jpg,040_630a0d6a.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,24566,571e80ffd777df173addcedfb3b862c9,False,True,False,474,395,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/051_1f3aede9.jpg,051_1f3aede9.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,81480,cdb19dc4e863ecf2617fa1f8bacfb19c,False,True,False,474,592,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/009_a023db5b.jpg,009_a023db5b.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,37767,b17d24e9d33583840a0a28da4927e543,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/085_97ab4600.jpg,085_97ab4600.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,39199,6719574cc44fd49f9efe3a64c8b4abee,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/062_07fcfec7.jpg,062_07fcfec7.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,21235,067e52e27d0af378b758c77bd4cb3e0d,False,True,False,474,474,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/050_f5bd72ba.jpg,050_f5bd72ba.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,22339,40489cec132ec2c30a1964835de27166,False,True,False,474,588,RGB,False,False
/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset/Will Smith/098_6f416b6a.jpg,098_6f416b6a.jpg,Will Smith,/kaggle/input/celebrity-face-image-dataset/Celebrity Faces Dataset,17251,017780f5dd825e7d62900f2e6f00371c,False,True,False,474,474,RGB,False,False
